chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,UniqueId,teams.code,teams.draw,teams.form,teams.id,teams.loss,teams.name,teams.played,teams.points,teams.position,teams.short_name,teams.strength,teams.team_division,teams.unavailable,teams.win,teams.strength_overall_home,teams.strength_overall_away,teams.strength_attack_home,teams.strength_attack_away,teams.strength_defence_home,teams.strength_defence_away,positions.id,positions.plural_name,positions.plural_name_short,positions.singular_name,positions.singular_name_short,positions.squad_select,positions.squad_min_play,positions.squad_max_play,positions.ui_shirt_specific,positions.sub_positions_locked
50,50,194634,-1,1,-4,4,0,4,1.4,0.9,0,Diogo,2.8,410,FALSE,Toe Injury - 50% chance of playing,2019-09-28T16:00:17.602424Z,61,194634.jpg,3,Jota,3.6,FALSE,,d,20,39,18,132971,366,714640,14500,0.5,3,Jota,452,1,0,1,9,0,0,0,0,0,0,3,46,66.2,63.7,195,32.4,Jota(194634),39,0,,20,0,Wolves,0,0,0,WOL,3,,FALSE,0,1100,1150,1090,1130,1080,1150,4,Forwards,FWD,Forward,FWD,3,1,3,FALSE,[List]
0,0,205533,0,0,-1,1,0,4,0,0,0,Edward,0,13,FALSE,Joined Leeds United on loan until the end of the season on 8/8. - Expected back 01 Jul,2019-08-08T15:30:15.638344Z,44,205533.jpg,0,Nketiah,0.7,FALSE,,n,1,3,0,31785,311,87774,2155,0,0,Nketiah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nketiah(205533),3,0,,1,0,Arsenal,0,0,0,ARS,4,,FALSE,0,1250,1330,1210,1260,1290,1330,4,Forwards,FWD,Forward,FWD,3,1,3,FALSE,[List]
75,0,54764,0,0,-1,1,0,4,0,0,0,Jonathan,0,26,FALSE,Head injury - 75% chance of playing,2019-10-03T12:30:10.314025Z,54,54764.jpg,1,Kodjia,0.1,FALSE,,d,2,7,1,2104,23,23937,171,0,0.2,Kodjia,16,0,0,0,2,0,0,0,0,0,0,0,4,0,0,2,0.2,Kodjia(54764),7,0,,2,0,Aston Villa,0,0,0,AVL,2,,FALSE,0,980,1050,1050,1060,1010,1050,4,Forwards,FWD,Forward,FWD,3,1,3,FALSE,[List]
0,0,217331,0,0,-1,1,0,4,0,0,0,Sam,0,71,FALSE,Joined Swansea City on loan until the end of the season on 6/8. - Expected back 01 Jul,2019-08-07T20:00:14.104634Z,44,217331.jpg,0,Surridge,0.6,FALSE,,n,3,91,0,37454,399,57795,1843,0,0,Surridge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Surridge(217331),91,0,,3,0,Bournemouth,0,0,0,BOU,3,,FALSE,0,1060,1120,1020,1070,1110,1150,4,Forwards,FWD,Forward,FWD,3,1,3,FALSE,[List]
0,0,40349,0,0,-2,2,0,1,0,0,0,Asmir,0,72,FALSE,Joined Qarabag on loan until January on 2/9. - Expected back 01 Feb,2019-09-02T17:00:12.309749Z,43,40349.jpg,0,Begovic,1.2,FALSE,,n,3,91,0,11377,64,124704,2626,0,0,Begovic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Begovic(40349),91,0,,3,0,Bournemouth,0,0,0,BOU,3,,FALSE,0,1060,1120,1020,1070,1110,1150,1,Goalkeepers,GKP,Goalkeeper,GKP,2,1,1,TRUE,[List]
0,0,106757,-1,1,-3,3,0,4,0,0,0,Jürgen,0,45,FALSE,Joined TSG Hoffenheim on loan until the end of the season on 29/8. - Expected back 01 Jul,2019-08-29T13:00:09.129312Z,52,106757.jpg,1.5,Locadia,0.1,FALSE,,n,4,36,3,6335,8,21912,210,0,0.6,Locadia,85,0,0,1,1,0,0,0,0,0,0,0,5,3.2,1.3,30,3.3,Locadia(106757),36,0,,4,0,Brighton,0,0,0,BHA,2,,FALSE,0,1000,1080,1050,1090,1030,1060,4,Forwards,FWD,Forward,FWD,3,1,3,FALSE,[List]
0,0,59125,0,0,0,0,0,4,0,0,0,Connor,0,130,FALSE,Lack of match fitness - Unknown return date,2019-09-13T12:30:19.022759Z,45,59125.jpg,1,Wickham,3.5,FALSE,,i,7,31,2,251246,61,370032,12064,0,0.4,Wickham,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0.8,2,0.2,Wickham(59125),31,0,,7,0,Crystal Palace,0,0,0,CRY,3,,FALSE,0,1100,1080,1070,1130,1030,1040,4,Forwards,FWD,Forward,FWD,3,1,3,FALSE,[List]
0,0,66797,0,0,0,0,0,1,0,0,0,Simon,0,190,FALSE,Joined Club Brugge on a permanent deal on 5/8,2019-08-05T14:30:10.321194Z,45,66797.jpg,0,Mignolet,0,FALSE,,u,10,14,0,287,3,2424,45,0,0,Mignolet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mignolet(66797),14,0,,10,0,Liverpool,0,0,0,LIV,5,,FALSE,0,1340,1360,1310,1340,1340,1370,1,Goalkeepers,GKP,Goalkeeper,GKP,2,1,1,TRUE,[List]
0,0,66749,0,0,0,0,0,4,0,0,0,Romelu,0,232,FALSE,Joined Inter Milan on a permanent deal on 8/8,2019-08-08T16:00:18.534831Z,85,66749.jpg,0,Lukaku,0.3,FALSE,,u,12,1,0,913,39,28726,260,0,0,Lukaku,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lukaku(66749),1,0,,12,0,Man Utd,0,0,0,MUN,4,,FALSE,0,1290,1320,1270,1300,1300,1340,4,Forwards,FWD,Forward,FWD,3,1,3,FALSE,[List]
75,100,220688,0,0,-1,1,0,4,0,1,1,Mason,0.5,234,FALSE,Back injury - 75% chance of playing,2019-10-07T15:00:20.948895Z,44,220688.jpg,1,Greenwood,12.3,FALSE,,d,12,1,6,576527,12763,801985,42982,0.1,1.4,Greenwood,87,0,0,0,2,0,0,0,0,0,0,0,16,9.6,6.6,49,6.2,Greenwood(220688),1,0,,12,0,Man Utd,0,0,0,MUN,4,,FALSE,0,1290,1320,1270,1300,1300,1340,4,Forwards,FWD,Forward,FWD,3,1,3,FALSE,[List]
0,0,61316,0,0,0,0,0,4,0,0,0,Jose Luis,0,261,FALSE,Joined Alaves on a permanent deal on 15/7,2019-07-16T00:30:14.636406Z,50,61316.jpg,0,Mato Sanmartín,0,FALSE,,u,13,4,0,815,24,3202,68,0,0,Joselu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Joselu(61316),4,0,,13,0,Newcastle,0,0,0,NEW,3,,FALSE,0,1070,1090,1050,1090,1020,1050,4,Forwards,FWD,Forward,FWD,3,1,3,FALSE,[List]
0,0,155503,0,0,0,0,0,1,0,0,0,Frederick,0,264,FALSE,Joined Swansea City on loan until the end of the season on 1/8. - Expected back 01 Jul,2019-08-01T10:00:13.686109Z,40,155503.jpg,0,Woodman,0.9,FALSE,,n,13,4,0,13006,551,22825,1076,0,0,Woodman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Woodman(155503),4,0,,13,0,Newcastle,0,0,0,NEW,3,,FALSE,0,1070,1090,1050,1090,1020,1050,1,Goalkeepers,GKP,Goalkeeper,GKP,2,1,1,TRUE,[List]
0,0,27436,0,0,-1,1,0,4,0,0,0,David,0.5,303,FALSE,Groin Injury - Expected back 21 Oct,2019-09-26T10:00:12.518124Z,54,27436.jpg,1.6,McGoldrick,0.2,FALSE,,i,15,49,8,20555,18,27090,819,0.1,1.5,McGoldrick,320,0,0,1,3,0,0,0,0,0,0,0,7,32.8,17.6,114,16.4,McGoldrick(27436),49,0,,15,0,Sheffield Utd,0,0,0,SHU,2,,FALSE,0,990,1060,1040,1070,1020,1040,4,Forwards,FWD,Forward,FWD,3,1,3,FALSE,[List]
0,0,78356,0,0,0,0,0,4,0,0,0,Charlie,0,312,FALSE,Joined West Bromwich Albion on a permanent deal on 8/8,2019-08-08T15:00:14.602505Z,60,78356.jpg,0,Austin,0.1,FALSE,,u,16,20,0,302,9,8242,62,0,0,Austin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Austin(78356),20,0,,16,0,Southampton,0,0,0,SOU,3,,FALSE,0,1070,1080,1040,1070,1070,1080,4,Forwards,FWD,Forward,FWD,3,1,3,FALSE,[List]
0,0,153371,0,0,0,0,0,4,0,0,0,Sam,0,316,FALSE,Joined Blackburn Rovers on a permanent deal on 13/7,2019-07-14T15:00:12.872120Z,45,153371.jpg,0,Gallagher,0,FALSE,,u,16,20,0,1805,21,3780,103,0,0,Gallagher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gallagher(153371),20,0,,16,0,Southampton,0,0,0,SOU,3,,FALSE,0,1070,1080,1040,1070,1070,1080,4,Forwards,FWD,Forward,FWD,3,1,3,FALSE,[List]
0,0,40383,0,0,-1,1,0,1,0,0,0,Fraser,0,317,FALSE,Joined Celtic on loan until the end of the season on 22/8. - Expected back 01 Jul,2019-08-22T21:00:16.083355Z,44,40383.jpg,0,Forster,0.5,FALSE,,n,16,20,0,2539,17,39003,790,0,0,Forster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Forster(40383),20,0,,16,0,Southampton,0,0,0,SOU,3,,FALSE,0,1070,1080,1040,1070,1070,1080,1,Goalkeepers,GKP,Goalkeeper,GKP,2,1,1,TRUE,[List]
0,0,165990,0,0,0,0,0,4,0,0,0,Vincent,0,339,FALSE,Joined Monterrey on a permanent deal on 23/7,2019-07-30T07:00:10.626522Z,45,165990.jpg,0,Janssen,0.1,FALSE,,u,17,6,0,1923,29,6981,171,0,0,Janssen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Janssen(165990),6,0,,17,0,Spurs,0,0,0,TOT,4,,FALSE,0,1300,1320,1260,1320,1310,1330,4,Forwards,FWD,Forward,FWD,3,1,3,FALSE,[List]
0,0,41725,0,0,-3,3,0,4,0,0,0,Troy,0,362,FALSE,Knee injury - Expected back 02 Nov,2019-08-22T16:30:07.834073Z,62,41725.jpg,2,Deeney,0.6,FALSE,,i,18,57,4,15100,29,169144,759,0,0.6,Deeney,180,0,0,0,4,0,0,0,0,0,0,0,11,16.6,27.3,46,9,Deeney(41725),57,0,,18,0,Watford,0,0,0,WAT,2,,FALSE,0,1060,1080,1070,1080,1060,1080,4,Forwards,FWD,Forward,FWD,3,1,3,FALSE,[List]
0,0,173514,0,0,-2,2,0,4,0,0,0,Isaac,0,365,FALSE,Groin Injury - Unknown return date,2019-09-19T17:00:11.798096Z,48,173514.jpg,1,Success Ajayi,0.4,FALSE,,i,18,57,2,15013,37,45097,1220,0,0.4,Success,34,0,0,0,1,0,0,0,0,0,0,0,5,5.2,12.3,17,3.5,Success(173514),57,0,,18,0,Watford,0,0,0,WAT,2,,FALSE,0,1060,1080,1070,1080,1060,1080,4,Forwards,FWD,Forward,FWD,3,1,3,FALSE,[List]
0,0,41464,0,0,0,0,0,4,0,0,0,Marko,0,385,FALSE,Joined Shanghai SIPG on a permanent deal on 7/7,2019-07-23T08:30:10.476392Z,70,41464.jpg,0,Arnautovic,0.1,FALSE,,u,19,21,0,589,25,6656,69,0,0,Arnautovic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arnautovic(41464),21,0,,19,0,West Ham,0,0,0,WHU,3,,FALSE,0,1110,1140,1080,1100,1110,1200,4,Forwards,FWD,Forward,FWD,3,1,3,FALSE,[List]
0,0,209925,0,0,-1,1,0,4,0,0,0,Alexandre Nascimento,0,387,FALSE,Abdominal injury - Unknown return date,2019-08-16T18:30:15.371373Z,44,209925.jpg,0,Costa Silva,1.2,FALSE,,i,19,21,0,52450,1127,115226,3212,0,0,Xande Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Xande Silva(209925),21,0,,19,0,West Ham,0,0,0,WHU,3,,FALSE,0,1110,1140,1080,1100,1110,1200,4,Forwards,FWD,Forward,FWD,3,1,3,FALSE,[List]
0,0,168399,0,0,0,0,0,1,0,0,0,Will,0,413,FALSE,Joined Ipswich Town on loan until the end of the season on 30/7. - Expected back 01 Jul,2019-07-30T15:30:08.533720Z,40,168399.jpg,0,Norris,0.7,FALSE,,n,20,39,0,12465,294,20714,1061,0,0,Norris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Norris(168399),39,0,,20,0,Wolves,0,0,0,WOL,3,,FALSE,0,1100,1150,1090,1130,1080,1150,1,Goalkeepers,GKP,Goalkeeper,GKP,2,1,1,TRUE,[List]
0,0,51507,0,0,0,0,0,2,0,0,0,Laurent,0,7,FALSE,Joined Bordeaux on a permanent deal on 6/8.,2019-08-08T11:00:09.045030Z,50,51507.jpg,0,Koscielny,0.1,FALSE,,u,1,3,0,311,12,11882,84,0,0,Koscielny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Koscielny(51507),3,0,,1,0,Arsenal,0,0,0,ARS,4,,FALSE,0,1250,1330,1210,1260,1290,1330,2,Defenders,DEF,Defender,DEF,5,3,5,FALSE,[List]
0,0,80254,0,0,0,0,0,2,0,0,0,Carl,0,9,FALSE,Joined Nottingham Forest on a permanent deal on 7/8.,2019-08-07T17:00:10.875251Z,45,80254.jpg,0,Jenkinson,0,FALSE,,u,1,3,0,172,8,2175,29,0,0,Jenkinson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jenkinson(80254),3,0,,1,0,Arsenal,0,0,0,ARS,4,,FALSE,0,1250,1330,1210,1260,1290,1330,2,Defenders,DEF,Defender,DEF,5,3,5,FALSE,[List]
0,0,57249,0,0,-2,2,0,3,0,0,0,Henrikh,0,16,FALSE,Joined Roma on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:14.832021Z,68,57249.jpg,1.3,Mkhitaryan,0.9,FALSE,,n,1,3,4,22522,19,109331,1063,0,0.6,Mkhitaryan,110,0,0,1,0,0,0,0,1,0,0,0,3,5.4,33.9,46,8.6,Mkhitaryan(57249),3,0,,1,0,Arsenal,0,0,0,ARS,4,,FALSE,0,1250,1330,1210,1260,1290,1330,3,Midfielders,MID,Midfielder,MID,5,2,5,FALSE,[List]
0,0,153256,0,0,-2,2,0,3,0,0,0,Mohamed,0,20,FALSE,Joined Besiktas on loan until the end of the season on 31/8. - Expected back 01 Jul,2019-08-31T11:30:14.714406Z,43,153256.jpg,0,Elneny,0.7,FALSE,,n,1,3,0,62942,7070,46882,3816,0,0,Elneny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Elneny(153256),3,0,,1,0,Arsenal,0,0,0,ARS,4,,FALSE,0,1250,1330,1210,1260,1290,1330,3,Midfielders,MID,Midfielder,MID,5,2,5,FALSE,[List]
50,,200641,0,0,-2,2,0,3,1.5,1,0,Reiss,0.5,489,FALSE,Knee injury - 50% chance of playing,2019-10-07T15:00:21.389844Z,53,200641.jpg,1.2,Nelson,0.1,FALSE,,d,1,3,5,7256,46,11755,412,0.1,0.9,Nelson,150,0,0,1,2,0,0,0,1,0,0,0,15,27.2,50.3,67,14.5,Nelson(200641),3,0,,1,0,Arsenal,0,0,0,ARS,4,,FALSE,0,1250,1330,1210,1260,1290,1330,3,Midfielders,MID,Midfielder,MID,5,2,5,FALSE,[List]
0,0,43252,0,0,-1,1,0,2,0,0,0,James,0,23,FALSE,Lack of match fitness - Expected back 19 Oct,2019-08-08T17:00:13.859858Z,44,43252.jpg,0,Chester,0.1,FALSE,,i,2,7,0,183,9,5527,74,0,0,Chester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chester(43252),7,0,,2,0,Aston Villa,0,0,0,AVL,2,,FALSE,0,980,1050,1050,1060,1010,1050,2,Defenders,DEF,Defender,DEF,5,3,5,FALSE,[List]
0,0,174597,0,0,-1,1,0,3,0,0,0,Andre,0,32,FALSE,Joined Preston North End on loan until the end of the season on 1/8. - Expected back 01 Jul,2019-08-04T16:30:15.274646Z,49,174597.jpg,0,Green,0,FALSE,,n,2,7,0,160,7,1125,26,0,0,Green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Green(174597),7,0,,2,0,Aston Villa,0,0,0,AVL,2,,FALSE,0,980,1050,1050,1060,1010,1050,3,Midfielders,MID,Midfielder,MID,5,2,5,FALSE,[List]
0,0,27770,0,0,0,0,0,3,0,0,0,Birkir,0,33,FALSE,Left Aston Villa by mutual consent on 8/8.,2019-08-08T15:30:15.672945Z,45,27770.jpg,0,Bjarnason,0,FALSE,,u,2,7,0,400,13,6413,105,0,0,Bjarnason,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bjarnason(27770),7,0,,2,0,Aston Villa,0,0,0,AVL,2,,FALSE,0,980,1050,1050,1060,1010,1050,3,Midfielders,MID,Midfielder,MID,5,2,5,FALSE,[List]
0,0,41320,0,0,-1,1,0,2,0,0,0,Charlie,0,60,FALSE,Knee injury - Unknown return date,2019-08-25T15:30:14.994228Z,44,41320.jpg,1.5,Daniels,0.1,FALSE,,i,3,91,3,2997,6,14305,197,0,0.7,Daniels,126,0,0,0,2,0,0,0,0,0,0,0,18,22.4,29.6,0,5.2,Daniels(41320),91,0,,3,0,Bournemouth,0,0,0,BOU,3,,FALSE,0,1060,1120,1020,1070,1110,1150,2,Defenders,DEF,Defender,DEF,5,3,5,FALSE,[List]
0,0,54469,0,0,-2,2,0,2,0,0,0,Adam,0,63,FALSE,Hamstring injury - Unknown return date,2019-08-31T17:30:17.323480Z,43,54469.jpg,1.2,Smith,0.5,FALSE,,i,3,91,5,9159,19,73899,1453,0,1.2,Adam Smith,310,0,0,0,7,0,0,0,1,0,0,0,39,26.6,10,63,9.9,Adam Smith(54469),91,0,,3,0,Bournemouth,0,0,0,BOU,3,,FALSE,0,1060,1120,1020,1070,1110,1150,2,Defenders,DEF,Defender,DEF,5,3,5,FALSE,[List]
0,0,111317,0,0,-2,2,0,3,0,0,0,David,0,76,FALSE,Ankle injury - Expected back 26 Oct,2019-07-31T21:00:14.727782Z,63,111317.jpg,0,Brooks,0.1,FALSE,,i,3,91,0,443,25,17132,143,0,0,Brooks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brooks(111317),91,0,,3,0,Bournemouth,0,0,0,BOU,3,,FALSE,0,1060,1120,1020,1070,1110,1150,3,Midfielders,MID,Midfielder,MID,5,2,5,FALSE,[List]
0,0,56872,0,0,-1,1,0,3,0,0,0,Junior,0,77,FALSE,Knee injury - Unknown return date,2019-06-25T11:30:06.990995Z,59,56872.jpg,0,Stanislas,0,FALSE,,i,3,91,0,132,9,291,11,0,0,Stanislas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanislas(56872),91,0,,3,0,Bournemouth,0,0,0,BOU,3,,FALSE,0,1060,1120,1020,1070,1110,1150,3,Midfielders,MID,Midfielder,MID,5,2,5,FALSE,[List]
0,0,40387,0,0,-1,1,0,3,0,0,0,Dan,0,81,FALSE,Hip injury - Expected back 02 Nov,2019-07-30T10:30:13.907385Z,49,40387.jpg,0,Gosling,0,FALSE,,i,3,91,0,81,2,790,16,0,0,Gosling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gosling(40387),91,0,,3,0,Bournemouth,0,0,0,BOU,3,,FALSE,0,1060,1120,1020,1070,1110,1150,3,Midfielders,MID,Midfielder,MID,5,2,5,FALSE,[List]
75,0,61933,0,0,-1,1,0,2,0,0,0,Shane,0.5,37,FALSE,Calf injury - 75% chance of playing,2019-09-25T22:00:12.331496Z,49,61933.jpg,2.8,Duffy,1.3,FALSE,,d,4,36,11,32083,44,131940,6010,0.1,2.2,Duffy,360,0,0,1,4,0,0,0,0,0,0,0,65,64.2,1.6,13,7.9,Duffy(61933),36,0,,4,0,Brighton,0,0,0,BHA,2,,FALSE,0,1000,1080,1050,1090,1030,1060,2,Defenders,DEF,Defender,DEF,5,3,5,FALSE,[List]
0,0,209362,0,0,-1,1,0,2,0,0,0,Bernardo,0,39,FALSE,Knock - Unknown return date,2019-09-14T16:30:10.738160Z,44,209362.jpg,1,Fernandes da Silva Junior,0.1,FALSE,,i,4,36,2,1507,11,6712,274,0,0.5,Bernardo,67,0,0,0,3,0,0,0,0,0,0,0,14,10.8,16.2,2,2.9,Bernardo(209362),36,0,,4,0,Brighton,0,0,0,BHA,2,,FALSE,0,1000,1080,1050,1090,1030,1060,2,Defenders,DEF,Defender,DEF,5,3,5,FALSE,[List]
0,0,178173,0,0,-1,1,0,2,0,0,0,Matthew,0,43,FALSE,Joined Derby County on loan until the end of the season on 2/8. - Expected back 01 Jul,2019-08-02T11:00:13.040927Z,44,178173.jpg,0,Clarke,0,FALSE,,n,4,36,0,145,13,939,9,0,0,Clarke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Clarke(178173),36,0,,4,0,Brighton,0,0,0,BHA,2,,FALSE,0,1000,1080,1050,1090,1030,1060,2,Defenders,DEF,Defender,DEF,5,3,5,FALSE,[List]
0,0,167473,0,0,-1,1,0,3,0,0,0,José Heriberto,0,51,FALSE,Knee injury - Unknown return date,2019-06-25T11:30:06.929510Z,54,167473.jpg,0,Izquierdo Mena,0,FALSE,,i,4,36,0,79,4,166,5,0,0,Izquierdo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Izquierdo(167473),36,0,,4,0,Brighton,0,0,0,BHA,2,,FALSE,0,1000,1080,1050,1090,1030,1060,3,Midfielders,MID,Midfielder,MID,5,2,5,FALSE,[List]
0,0,83543,0,0,-1,1,0,3,0,0,0,Anthony,0,52,FALSE,Joined Fulham on loan until the end of the season on 21/7. - Expected back 01 Jul,2019-07-21T20:00:14.555249Z,54,83543.jpg,0,Knockaert,0,FALSE,,n,4,36,0,125,3,739,12,0,0,Knockaert,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Knockaert(83543),36,0,,4,0,Brighton,0,0,0,BHA,2,,FALSE,0,1000,1080,1050,1090,1030,1060,3,Midfielders,MID,Midfielder,MID,5,2,5,FALSE,[List]
75,50,66242,0,0,0,0,0,3,0.9,0.1,0,Davy,1.2,54,FALSE,Hamstring injury - 75% chance of playing,2019-09-29T10:30:09.519275Z,50,66242.jpg,2.8,Pröpper,0.5,FALSE,,d,4,36,17,79232,18,72708,2652,0.2,3.4,Pröpper,540,0,1,2,8,0,0,0,0,0,0,0,80,102.2,91.2,72,26.6,Pröpper(66242),36,0,,4,0,Brighton,0,0,0,BHA,2,,FALSE,0,1000,1080,1050,1090,1030,1060,3,Midfielders,MID,Midfielder,MID,5,2,5,FALSE,[List]
0,0,38490,0,0,-1,1,0,3,0,0,0,Beram,0,56,FALSE,Joined Charlton Athletic on loan until the end of the season on 8/8. - Expected back 01 Jul,2019-08-08T22:00:09.076501Z,44,38490.jpg,0,Kayal,0.1,FALSE,,n,4,36,0,2129,33,5488,142,0,0,Kayal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kayal(38490),36,0,,4,0,Brighton,0,0,0,BHA,2,,FALSE,0,1000,1080,1050,1090,1030,1060,3,Midfielders,MID,Midfielder,MID,5,2,5,FALSE,[List]
0,0,116216,0,0,-2,2,0,3,0,0,0,Leandro,0,421,FALSE,Groin Injury - Expected back 19 Oct,2019-09-06T08:30:17.439483Z,58,116216.jpg,3.7,Trossard,0.2,FALSE,,i,4,36,11,43888,106,80843,475,0,1.9,Trossard,247,1,0,0,6,0,0,0,0,0,0,0,40,57.8,87.1,111,25.5,Trossard(116216),36,0,,4,0,Brighton,0,0,0,BHA,2,,FALSE,0,1000,1080,1050,1090,1030,1060,3,Midfielders,MID,Midfielder,MID,5,2,5,FALSE,[List]
75,,235382,0,0,0,0,0,3,1.4,0.8,3,Steven,1.8,537,FALSE,Back injury - 75% chance of playing,2019-10-06T11:00:17.795404Z,45,235382.jpg,2.3,Alzate,0,FALSE,,d,4,36,7,2499,342,740,239,0.4,1.6,Alzate,267,0,0,2,2,0,0,0,1,0,0,0,35,30.6,34.7,30,9.6,Alzate(235382),36,0,,4,0,Brighton,0,0,0,BHA,2,,FALSE,0,1000,1080,1050,1090,1030,1060,3,Midfielders,MID,Midfielder,MID,5,2,5,FALSE,[List]
0,0,39847,0,0,0,0,0,3,0,0,0,Steven,0,99,FALSE,Contract terminated by mutual consent on 31/8,2019-06-25T11:30:07.038056Z,55,39847.jpg,0,Defour,0,FALSE,,u,5,90,0,118,10,244,17,0,0,Defour,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Defour(39847),90,0,,5,0,Burnley,0,0,0,BUR,3,,FALSE,0,1080,1100,1000,1050,1050,1060,3,Midfielders,MID,Midfielder,MID,5,2,5,FALSE,[List]
75,50,40145,0,0,0,0,0,3,1.1,0.8,0,Jack,1.5,102,FALSE,Shoulder injury - 75% chance of playing,2019-09-29T10:30:09.629136Z,50,40145.jpg,2.1,Cork,0.2,FALSE,,d,5,90,15,9266,14,15063,888,0.3,3,Cork,572,0,0,2,8,0,0,0,0,0,0,0,74,66.2,53.5,106,22.6,Cork(40145),90,0,,5,0,Burnley,0,0,0,BUR,3,,FALSE,0,1080,1100,1000,1050,1050,1060,3,Midfielders,MID,Midfielder,MID,5,2,5,FALSE,[List]
0,0,61603,0,0,-1,1,0,3,0,0,0,Daniel,0,120,FALSE,Ankle injury - Unknown return date,2019-09-07T11:00:18.052388Z,44,61603.jpg,0,Drinkwater,0.9,FALSE,,i,5,90,0,15728,65,112445,1693,0,0,Drinkwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drinkwater(61603),90,0,,5,0,Burnley,0,0,0,BUR,3,,FALSE,0,1080,1100,1000,1050,1050,1060,3,Midfielders,MID,Midfielder,MID,5,2,5,FALSE,[List]
50,0,102380,0,0,0,0,0,2,0,0,0,Antonio,0.2,104,FALSE,Groin Injury - 50% chance of playing,2019-09-14T17:00:16.188229Z,60,102380.jpg,1,Rüdiger,0.1,FALSE,,d,6,8,1,3039,58,6645,283,0,0.2,Rüdiger,45,0,0,0,0,0,0,0,0,0,0,0,9,6.6,0.9,49,5.7,Rüdiger(102380),8,0,,6,0,Chelsea,0,0,0,CHE,4,,FALSE,0,1290,1310,1240,1270,1310,1340,2,Defenders,DEF,Defender,DEF,5,3,5,FALSE,[List]
0,0,109533,0,0,0,0,0,2,0,0,0,Emerson,0.2,107,FALSE,Hamstring injury - Expected back 19 Oct,2019-09-08T20:30:10.510601Z,55,109533.jpg,1,Palmieri dos Santos,0.9,FALSE,,i,6,8,5,152826,97,192500,3157,0,0.9,Emerson,374,0,0,0,10,0,0,0,0,0,0,0,74,102.4,98.9,74,27.6,Emerson(109533),8,0,,6,0,Chelsea,0,0,0,CHE,4,,FALSE,0,1290,1310,1240,1270,1310,1340,2,Defenders,DEF,Defender,DEF,5,3,5,FALSE,[List]
0,0,105700,0,0,-2,2,0,2,0,0,0,Davide,0,109,FALSE,Joined Roma on loan until the end of January on 21/8. - Expected back 01 Feb,2019-08-21T19:30:16.936375Z,43,105700.jpg,0,Zappacosta,0.2,FALSE,,n,6,8,0,2894,22,25197,300,0,0,Zappacosta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zappacosta(105700),8,0,,6,0,Chelsea,0,0,0,CHE,4,,FALSE,0,1290,1310,1240,1270,1310,1340,2,Defenders,DEF,Defender,DEF,5,3,5,FALSE,[List]
